dialogue_id,sent_idx,turn,role,text,er_label,ee_label
20180808-035431_488_live,10,3,persuader,"Yes they work in 120 different countries, on different issues.",credibility-appeal,
20180808-035431_488_live,11,3,persuadee,"Wow, that's amazing.",,acknowledgement
20180808-035431_488_live,12,3,persuadee,Definitely a charity that I could stand behind and support.,,positive-reaction-to-donation
20180808-035431_488_live,13,4,persuader,"Same here, they have many option to help, We can donate or We can participate in their events",logical-appeal,
20180808-035431_488_live,14,4,persuadee,I don't know much about their events.,,negative-to-inquiry
20180808-035431_488_live,15,4,persuadee,But I have money that I can donate.,,disagree-donation
20180808-035431_488_live,16,5,persuader,"I usually like to help financially too, since I do not have many off days to join event.",other,
20180808-035431_488_live,17,5,persuader,Some of their members even travel to different countries to help in person.,credibility-appeal,
20180808-035431_488_live,18,5,persuader,I believe that is a big thing to do,other,
20180808-035431_488_live,19,5,persuadee,I wouldn't have the time off to do that.,,negative-reaction-to-donation
20180808-035431_488_live,20,5,persuadee,But that's pretty cool what they do.,,positive-reaction-to-donation
20180808-035431_488_live,21,6,persuader,"Yes, they are also connected to big companies like IKEA and Walt Disney.",credibility-appeal,
20180808-035431_488_live,22,6,persuader,I would like to see part of my purchase will be donated,self-modeling,
20180808-035431_488_live,23,6,persuadee,Donating part of a purchase is such an easy way for a large amount of people to donate money.,,positive-reaction-to-donation
20180808-035431_488_live,24,7,persuader,"Exactly, I also like how there are HITs which encourage you to donate.",self-modeling,
20180808-035431_488_live,25,7,persuader,It makes me happy to donate part or all of my bonus,self-modeling,
20180808-035431_488_live,26,7,persuadee,If it's a charity I believe in that's a great way.,,positive-reaction-to-donation
20180808-035431_488_live,27,7,persuadee,I donate to many local charities in my city.,,positive-reaction-to-donation
20180808-035431_488_live,28,8,persuader,that is so nice of you.,praise-user,
20180808-035431_488_live,29,8,persuader,"like ""Save the Children"" has many options to donate.",donation-information,
20180808-035431_488_live,30,8,persuader,"You can directly donate through website, It has a minimum amount, but you can also donate part of the HIT reward at the end of the conversation, It can be 0 or 1 cent or any other amount",donation-information,
20180808-035431_488_live,31,8,persuadee,I think I'll probably donate at the end of this conversation.,,positive-reaction-to-donation
20180808-035431_488_live,32,8,persuadee,Will you be doing so as well?,,ask-persuader-donation-intention
20180808-035431_488_live,33,9,persuader,I sure will.,self-modeling,
20180808-035431_488_live,34,9,persuader,I did it in the past.,self-modeling,
20180808-035431_488_live,35,9,persuader,and surprisingly my reward did not even change,self-modeling,
20180808-035431_488_live,36,9,persuadee,I've had similar things happen.,,acknowledgement
20180808-035431_488_live,37,9,persuadee,I'm glad we good agree on a charity to donate to.,,positive-reaction-to-donation
20180808-052501_689_live,0,0,persuader,Would you like to donate to a Charity called Save the Children?,proposition-of-donation,
20180808-052501_689_live,1,0,persuadee,"Hi, it all depends on who you really are, if it's for a person very close to me if I'm willing",,positive-reaction-to-donation
20180808-052501_689_live,2,1,persuader,"It would go to supporting children in developing countries, especially in war zones.",credibility-appeal,
20180808-052501_689_live,3,1,persuader,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",emotion-appeal,
20180808-052501_689_live,4,1,persuader,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",emotion-appeal,
20180808-052501_689_live,5,1,persuadee,"if I would agree with that, and if my organ donated what problems would my body have?",,off-task
20180808-052501_689_live,6,1,persuadee,the operation has risks,,off-task
20180808-052501_689_live,7,2,persuader,"I am not asking for an organ donation, but more of a financial one.",off-task,
20180808-052501_689_live,8,2,persuader,"You can give any amount, even as little as $0.01 can help.",foot-in-the-door,
20180808-052501_689_live,9,2,persuadee,"oh ok I'm sorry I have read wrong, if I would be willing to donate with pleasure is a good cause",,positive-reaction-to-donation
20180808-052501_689_live,10,3,persuader,How much would you like to donate?,ask-donation-amount,
20180808-052501_689_live,11,3,persuadee,I am willing to donate $ 10,,provide-donation-amount
20180808-052501_689_live,12,4,persuader,"Fantastic, you are a very generous person and this money will help the cause greatly",praise-user,
20180808-052501_689_live,13,4,persuadee,"Not that, there are many needs in the world and this is a good cause",,positive-reaction-to-donation
20180808-052501_689_live,14,5,persuader,"Yes, you are helping to ensure children's rights to health, education, safety, etc.",logical-appeal,
20180808-052501_689_live,15,5,persuadee,If sometimes I go down the street and there are people with posters I raise money for children and I always give them something because it is a good cause,,positive-reaction-to-donation
20180808-052501_689_live,16,6,persuader,Do you have children yourself?,personal-related-inquiry,
20180808-052501_689_live,17,6,persuader,Does this cause have a very personal meaning to you?,personal-related-inquiry,
20180808-052501_689_live,18,6,persuadee,"If I have two very beautiful children that are my life, maybe that's why I'm very attentive to things like this of this magnitude",,neutral-to-inquiry
20180808-052501_689_live,19,7,persuader,"What would you say to someone who does not have children, if you were trying to get them to help the cause?",task-related-inquiry,
20180808-052501_689_live,20,7,persuadee,"to think about all the needs that a child in need at this moment is helping, and to think that this may be their child",,neutral-to-inquiry
20180808-052501_689_live,21,8,persuader,"Children really are the future and if humans have any hope of surviving in the long run, we need to raise our children to see the good in this world and help others",logical-appeal,
20180808-052501_689_live,22,8,persuadee,if it's what I think they have everything in their hands,,other
20180808-052501_689_live,23,9,persuader,"Yes, Well I thank you again for your donation and I wish you a very happy rest of your day!",thank,
20180808-052501_689_live,24,9,persuadee,it is very happy day,,closing
20180824-022709_450_live,0,0,persuader,"Hello, How you doing",greeting,
20180824-022709_450_live,1,0,persuadee,"Great thanks, Im here to talk about the childrens charity.",,other
20180824-022709_450_live,2,1,persuader,"Yes, Hope you aware whats going with child who died from hunger",emotion-appeal,
20180824-022709_450_live,3,1,persuadee,I am mostly aware yes.,,positive-reaction-to-donation
20180824-022709_450_live,4,1,persuadee,This is why i would love to donate an amount.,,positive-reaction-to-donation
20180824-022709_450_live,5,2,persuader,You are such a good personality ..,praise-user,
20180824-022709_450_live,6,2,persuader,How much do you like to donate to the charity now?,ask-donation-amount,
20180824-022709_450_live,7,2,persuader,Your donation will be directly deducted from your task payment.,donation-information,
20180824-022709_450_live,8,2,persuader,You can choose any amount from $0 to all your payment.,donation-information,
20180824-022709_450_live,9,2,persuadee,"I not sure, how many children are in need of a donation?",,task-related-inquiry
20180824-022709_450_live,10,2,persuadee,This will impact my decision on how much to give.,,neutral-reaction-to-donation
20180824-022709_450_live,11,3,persuader,1000 childrens at the first slot,neutral-to-inquiry,
20180824-022709_450_live,12,3,persuadee,"Right, it will probably have to be 80% of my task payment then.",,agree-donation
20180824-022709_450_live,13,3,persuadee,I'd love to help 1000 children.,,positive-reaction-to-donation
20180824-022709_450_live,14,4,persuader,Thanks so much.,thank,
20180824-022709_450_live,15,4,persuadee,"No problem, what day is the charity meet up then?",,task-related-inquiry
20180824-022709_450_live,16,5,persuader,We will circulate the information to all the volunteers soon .,neutral-to-inquiry,
20180824-022709_450_live,17,5,persuadee,"Great, and can i bring family members to the donation event?",,task-related-inquiry
20180824-022709_450_live,18,6,persuader,"Sure , everyone are welcome",neutral-to-inquiry,
20180824-022709_450_live,19,6,persuadee,Great what time is it on?,,task-related-inquiry
20180824-022709_450_live,20,7,persuader,Falls on morning timeslot and venue details will be shared shortly after we cosolidated the donators,neutral-to-inquiry,
20180824-022709_450_live,21,7,persuadee,"Okay great, is there parking for the venue or should i get a taxi there?",,other
20180824-022709_450_live,22,8,persuader,You will have a parking slot available .,neutral-to-inquiry,
20180824-022709_450_live,23,8,persuader,"However, based on our venue finalization we can check the feasability for everyone.",neutral-to-inquiry,
20180824-022709_450_live,24,8,persuadee,Thanks.,,thank
20180824-022709_450_live,25,8,persuadee,"Just to confirm, I'm donating 80% of my task amount.",,provide-donation-amount
20180824-022709_450_live,26,9,persuader,sure thanks again,thank,
20180824-022709_450_live,27,9,persuadee,"Thanks very much, nice speaking to you.",,thank
20180825-042845_49_live,0,0,persuader,"Hello, are you interested in protection of rights of children?",source-related-inquiry,
20180825-042845_49_live,1,0,persuadee,"Yes, definitely.",,positive-to-inquiry
20180825-042845_49_live,2,0,persuadee,What do you have in mind?,,ask-org-info
20180825-042845_49_live,3,1,persuader,"There is organisation called Save the Children and donations are essential to ensure children's rights to health,education and safety.",credibility-appeal,
20180825-042845_49_live,4,1,persuadee,"Is this the same group where people used to ""sponsor"" a child?",,ask-org-info
20180825-042845_49_live,5,2,persuader,"Here is their website, URL",credibility-appeal,
20180825-042845_49_live,6,2,persuader,They help children all around the world.,credibility-appeal,
20180825-042845_49_live,7,2,persuader,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",emotion-appeal,
20180825-042845_49_live,8,2,persuader,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",emotion-appeal,
