dialogue_id,turn,text,emotion
1177,1,Yes . I'll have the fresh fruit cocktail .,0
1177,2,And for your entree ?,0
1177,3,I think I'll Ty the crisp deep-fried chicken .,0
1180,0,Tyler residence .,0
1180,1,Is this Naomi ?,0
1180,2,"No , this is her sister , Nancy .",0
1180,3,You sure sound like Naomi .,0
1180,4,Oh . Can I take a message ?,0
1180,5,Sure . Please tell her that Andy called .,0
1180,6,Okay . I'll give her the message .,0
1180,7,Thanks .,4
1180,8,Bye .,0
1181,0,I would like to order a waistcoat .,0
1181,1,Have you chosen the material ?,0
1181,2,"Yes , I want it to made of tweed .",0
1181,3,Fine . And the charge is $ 100 .,0
1181,4,When will it be available ?,0
1181,5,Next Wednesday .,0
1184,0,Can you make a suit for me to measure ?,0
1184,1,Sure . What about the cloth over there ? It's in fashion .,0
1184,2,That's fine .,4
1184,3,Come here and I will measure you .,0
1184,4,OK .,4
1204,0,What are you going to have ?,0
1204,1,I'll try a steak sandwich .,0
1204,2,Can I get you anything to drink ?,0
1204,3,"Yes , I'd like a chocolate shake .",0
1204,4,That sounds good . I think I'll have the same .,4
1206,0,"Welcome to the McDonald's . What will it be for you , madam ?",0
1206,1,One Big Mac and French Fries .,0
1206,2,Is there anything else ?,0
1206,3,"Give me one coke , please .",0
1206,4,Is this to go or to eat here ?,0
1206,5,"To go , please .",0
1206,6,That comes to four dollars and ten cents .,0
1206,7,"And can I have some ketchup , please ?",0
1206,8,It's on the service counter over there . Please go to help yourself .,0
1220,0,"You'd like coffee , wouldn't you ?",0
1220,1,I think I'd rather have tea this morning .,0
1220,2,What else are you going to have ?,0
1220,3,Just an English muffin . What are you going to have ?,0
1220,4,That sounds good . I'm going to order the same thing .,4
1223,0,"Excuse me , sir . I wonder if I could exchange the shoes for a larger one .",0
1223,1,"No problem . May I see your receipt , please ?",0
1223,2,Here you are .,0
1223,3,That's right . Now try on this one . It's size 41 .,0
1235,0,"Excuse me , I'm looking for your casual short-sleeved shirts . Can you tell me where those are ?",0
1235,1,"Right over here , sir . What-size do you wear ?",0
1235,2,Medium .,0
1235,3,These here are all mediums .,0
1235,4,"Thank you . I think I'll take this one , and these pants as well . They're presents for a friend .",4
1235,5,"Shall I gift-wrap them for you , sir ?",0
1235,6,"Yes , please .",4
1242,0,You're looking very well .,0
1242,1,Thank you . I try to keep in shape .,4
1242,2,Do you often exercise ?,0
1242,3,"Yes , as long as I can find the time . I like swimming best .",0
1242,4,What style of swimming do you like best ?,0
1242,5,"I like the back best . I am good at freestyle stroke , but I usually use breast stroke as it keeps me from getting tired .",0
1242,6,I think butterfly stroke is the most difficult style to learn .,0
1242,7,"I agree . I'm not good at it , either . Can you swim ? How about going for a swim this Saturday ?",0
1242,8,"Oh , no . I am quite a stone in the water and cannot swim .",0
1244,0,"Welcome to Flash Foot . What can I do for you , ma'am ?",0
1244,1,I'd like to have this roll of film developed .,0
1244,2,What size prints would you like ?,0
1244,3,Four by six will do .,0
1244,4,"All right , ma'am , they'll be ready for you in an hour .",4
1267,0,Hi . Can I help you ?,0
1267,1,"No , thanks . I ’ m just looking around .",0
1267,2,Okay . Please let me know if you need any help .,0
1267,3,Thanks a lot .,4
1275,0,"Look , I've got a problem here . Will you help me ?",0
1275,1,"I'm not sure if I can , but I'll try .",0
1309,0,I am past my stop . Would you please let me get off ?,0
1309,1,I am sorry . It's not allowed . You have to wait till the next station .,0
1309,2,"Well , that's OK .",0
1309,3,Can you please slow down ? I am not in a hurry .,0
1309,4,OK .,0
1327,0,"Laura , what are you going to do today ?",0
1327,1,I'm going shopping .,0
1327,2,What time are you leaving ?,0
1327,3,I'm going to leave around 4 O'clock .,0
1327,4,Will you buy a ham sandwich for me at the store ?,0
1327,5,OK .,0
1327,6,Do you have enough money ?,0
1327,7,I'm not sure .,0
1327,8,How much do you have ?,0
1327,9,25 dollars . Do you think that's enough ?,0
1327,10,That's not very much .,0
1327,11,I think it's OK . I also have two credit cards .,0
1327,12,Let me give you another ten dollars .,0
1327,13,Thanks . See you later .,4
1327,14,Bye .,0
1330,0,I'd like to buy some postcards of Beijing .,0
1330,1,How about this set ?,0
1330,2,"Looks nice . Okay , I'll take it .",4
1339,0,I want to lose some weight !,0
1339,1,So do I !,0
1339,2,I have a yoga class tomorrow . Do you want to come with me ?,0
1339,3,"No , it's too expensive for me . I've decided to take some exercises on my own .",0
1339,4,What are you going to do ?,0
1339,5,"Run around the track . In the morning I run for an hour , and in the afternoon I run around the building .",0
1339,6,"Good , I am sure it will work if you can persist .",4
1339,7,I hope so . Would you like to join me ?,0
1339,8,Sounds good !,4
1341,0,What did you say ?,0
1341,1,I said it ’ s a lovely day . Why don't we go for a walk ?,0
1341,2,"Well , I feel a little tired .",0
1341,3,Come on ! Rest breads rust .,0
1341,4,Then can you wait a few minutes ? I want to finish writing this letter .,0
1341,5,I hope it won't be too long . It would be a shame not to take advantage of such lovely weather .,0
1341,6,It won't be long . No more than ten minutes . Why don't you go ahead and I'll meet you in the park ?,0
1341,7,OK ! See you later !,4
1362,0,"Hello , ma ’ am . Can I help you ?",0
1362,1,I ’ m looking for a sweater .,0
1362,2,What size are you looking for ?,0
1362,3,"Well , I ’ m looking for size 10 but you don ’ t have it .",0
1362,4,How about this one ? I think it looks terrific on you .,4
1362,5,"Yes , I like the color . Can I try it on ?",0
1362,6,Sure . The fitting room is on your right .,4
1362,7,It fits well . I like it a lot . What do you think ?,0
1362,8,You look pretty in red .,4
1362,9,"Oh , it ’ s my favorite . How much is it ?",4
1362,10,$ 29.99 .,0
1362,11,Okay . I ’ ll take it . Thank you very much for your help .,4
1362,12,You ’ re welcome .,4
1375,0,Are you looking for something special ?,0
1375,1,"Yes , where can I buy trousers ?",0
1375,2,"Follow me , please . How do you like this one ?",0
1375,3,What mark is it ?,0
1375,4,Levis . It's the latest fashion .,0
1379,0,Have you declared your income and are you prepared to pay tax ?,0
1379,1,Not yet . I don't know how to fill out the form . What is the tax-free allowance for supporting a dependent ?,0
1379,2,I don't really know . Why not ask the accountant or the lawyer of the law firm ? They will tell you which is subject or not subject to taxation . He can even help you avoid paying tax legally .,0
1379,3,"If I don't pay my taxes , would the tax officials discover it ?",0
1379,4,"Certainly . No one who evades tax can escape from their detection.They ' ll check your income through computers . You'd better make a declaration to the tax authorities as soon as possible . If you fail to meet the deadline , you will be fined .",0
1380,0,"I am looking for a blouse . Can you show me the way , please ?",0
1380,1,"OK , what style do you want ?",0
1380,2,I have no idea . Could you recommend me one ?,0
1380,3,What about this one ? It fits you .,0
1380,4,"Well , the style is quite good , but I think it's too showy . I would like to try on the lighter one .",0
1391,0,Your dog is really cute . What's his name ?,0
1391,1,His name is Bingo .,0
1391,2,What kind of dog is he ?,0
1391,3,We're not sure because the neighbour gave him to us after they moved away .,0
1391,4,"Well , he sure likes to run around a lot . Is he well behaved ?",0
1391,5,"Oh yes , he is . When he was a puppy , he liked to chew my father's shoes , but he's okay now .",0
1391,6,That sounds like my cat . She likes to scratch the couch with her claws .,0
1391,7,I didn't know you had a cat . When did you get her ?,0
1391,8,About a year ago actually . You've probably never seen her though .,0
1391,9,Really ? Why is that ?,0
1391,10,She's not a house-cat . She stays outside most of the time .,0
1391,11,Bingo could never do that . He stays in the house except when we take him to the park .,0
1393,0,"Michelle , Can you help me clean things up before we go ?",0
1393,1,Sure . Where should I put this cup ?,0
1393,2,Which cup ?,0
1393,3,The red one .,0
1393,4,Put it on the table .,0
1393,5,How about this fruit ?,0
1393,6,"Oh , that goes in the refrigerator .",0
1393,7,And those pencils ? What should I do with them ?,0
1393,8,Bring those upstairs and put them in the bedroom .,0
1393,9,How about this pen ?,0
1393,10,Give it to me . I need to use it .,0
1393,11,What do you want me to do with that paper over there ?,0
1393,12,You can throw that away . I don't need it anymore .,0
1393,13,The trash is full .,0
1393,14,"Alright , then please put it in a bag and take it outside .",0
1393,15,OK . Now what ?,0
1393,16,I think we're finished . Can you please turn off the lights and shut the door ?,0
1393,17,Sure .,0
1435,0,Do you want to buy a sweater ?,0
1435,1,Yes . Which one is the latest ?,0
1435,2,The cowl-neck pullovers are new in . It sells like hot cakes .,0
1435,3,It's my style . Will it be resistance to balling ?,0
1435,4,Of course . The brand is Bird and it's famous for its quality .,0
1452,0,"Mum , pass me some more please !",0
1452,1,"Tina , you should have more nutritious food . Don't eat these crisps any more .",0
1452,2,But the ads say they're most nutritious .,0
1452,3,Have you ever heard the ads say anything bad about their products ?,0
1453,0,"Daddy , I want to buy a ten-speed-sportsman .",0
1453,1,How much is it ? Is three hundred dollars enough ?,0
1453,2,"No , I'm not asking for money , I'm asking for your advice .",0
1453,3,"Oh , you've already grown up , son .",4
1463,0,Hello ?,0
1463,1,"Hi , Deborah ! This is John . I'm calling from Australia .",0
1463,2,What are you doing in Australia ?,0
1463,3,I'm attending a conference in Sydney this week . Remember ?,0
1463,4,"Oh , right . What time is it there ?",0
1463,5,"It's 10:00 P . M . And it's four o'clock in Los Angeles , right ?",0
1463,6,Yes - four o'clock in the morning .,0
1463,7,4:00 A . M . ? I'm really sorry .,4
1463,8,That's OK . I'm awake now .,4
1474,0,I called HP about my computer .,0
1474,1,What did they say ?,0
1474,2,They said I need a new hard drive .,0
1474,3,That's too bad . How much is a new one ?,0
1474,4,"It's not too much , only about $ 85 .",0
1474,5,Plus installation ?,0
1474,6,"No , my hard drive is easy to remove and replace .",0
1474,7,Really ?,0
1474,8,"Yes , it's just a couple of screws .",0
1474,9,That's nice .,4
1474,10,It's a lot better than paying someone $ 60 .,0
1474,11,"If my hard drive crashes , I'll just call you .",0
1480,0,What kinds of meat are most popular in your country ?,0
1480,1,"We usually eat chicken , pork and beef . You eat these meats a lot in your country too , don't you ?",0
1480,2,"Yes , we do . We also eat mutton .",0
1480,3,I've heard that people in your country like mutton chops .,0
1480,4,That's right . Mutton chops taste so good . We eat them with sauce . Have you ever tried ?,0
1480,5,"Yes , I have . I tried once when I visited your country last year . I think they were very tasty . Can you cook them ?",0
1480,6,Certainly I can . I'll buy some from the butcher's and cook for you next Sunday .,0
1480,7,That sounds great . I'll bring a bottle of wine then .,4
1484,0,"You're in great shape , Keith . Do you work out at a gym ?",0
1484,1,"Yeah , I do . I guess I'm a real fitness freak .",0
1484,2,"So , how often do you work out ?",0
1484,3,"Well , I do aerobics every day after work . And then I play racquetball .",0
1484,4,"Say , I like racquetball , too .",0
1484,5,"Oh , do you want to play sometime ?",0
1484,6,Uh ... how well do you play ?,0
1484,7,"Pretty well , I guess .",0
1484,8,"Well , all right . But I'm not very good .",0
